dayfromstart,station_name,station_id,prov,lat,lon,date,year,month,day,max_temp,min_temp,mean_temp
13002,DANVILLE,5345,QC,45.82,-71.98,2019-04-19,2019,4,19,11.5,5.5,NA
13003,DANVILLE,5345,QC,45.82,-71.98,2019-04-20,2019,4,20,16,3.9,NA
13004,DANVILLE,5345,QC,45.82,-71.98,2019-04-21,2019,4,21,20,7.3,NA
13005,DANVILLE,5345,QC,45.82,-71.98,2019-04-22,2019,4,22,19,2.5,NA
13006,DANVILLE,5345,QC,45.82,-71.98,2019-04-23,2019,4,23,14.5,1,NA
13007,DANVILLE,5345,QC,45.82,-71.98,2019-04-24,2019,4,24,6.5,3.5,NA
13008,DANVILLE,5345,QC,45.82,-71.98,2019-04-25,2019,4,25,9,1.5,NA
13009,DANVILLE,5345,QC,45.82,-71.98,2019-04-26,2019,4,26,11,2,NA
13010,DANVILLE,5345,QC,45.82,-71.98,2019-04-27,2019,4,27,7.1,4,NA
13011,DANVILLE,5345,QC,45.82,-71.98,2019-04-28,2019,4,28,7.3,1.4,NA
13012,DANVILLE,5345,QC,45.82,-71.98,2019-04-29,2019,4,29,9,-2,NA
13013,DANVILLE,5345,QC,45.82,-71.98,2019-04-30,2019,4,30,11.6,0.5,NA
13014,DANVILLE,5345,QC,45.82,-71.98,2019-06-01,2019,6,1,21,3,NA
13015,DANVILLE,5345,QC,45.82,-71.98,2019-06-02,2019,6,2,18.4,12.1,NA
13016,DANVILLE,5345,QC,45.82,-71.98,2019-06-03,2019,6,3,15,8,NA
13017,DANVILLE,5345,QC,45.82,-71.98,2019-06-04,2019,6,4,15.5,6.5,NA
13018,DANVILLE,5345,QC,45.82,-71.98,2019-06-05,2019,6,5,21.5,6.5,NA
13019,DANVILLE,5345,QC,45.82,-71.98,2019-06-06,2019,6,6,20.6,10.5,NA
13020,DANVILLE,5345,QC,45.82,-71.98,2019-06-07,2019,6,7,24,6.2,NA
13021,DANVILLE,5345,QC,45.82,-71.98,2019-06-08,2019,6,8,20.5,5,NA
13022,DANVILLE,5345,QC,45.82,-71.98,2019-06-09,2019,6,9,29.5,10,NA
13023,DANVILLE,5345,QC,45.82,-71.98,2019-06-10,2019,6,10,32,14,NA
13024,DANVILLE,5345,QC,45.82,-71.98,2019-06-11,2019,6,11,17.8,14,NA
13025,DANVILLE,5345,QC,45.82,-71.98,2019-06-12,2019,6,12,22.7,7.6,NA
13026,DANVILLE,5345,QC,45.82,-71.98,2019-06-13,2019,6,13,18.9,11.4,NA
13027,DANVILLE,5345,QC,45.82,-71.98,2019-06-14,2019,6,14,21.5,10.5,NA
13028,DANVILLE,5345,QC,45.82,-71.98,2019-06-15,2019,6,15,23.5,12,NA
13029,DANVILLE,5345,QC,45.82,-71.98,2019-06-16,2019,6,16,20.2,12,NA
13030,DANVILLE,5345,QC,45.82,-71.98,2019-06-17,2019,6,17,22,9.2,NA
13031,DANVILLE,5345,QC,45.82,-71.98,2019-06-18,2019,6,18,25.5,9.5,NA
13032,DANVILLE,5345,QC,45.82,-71.98,2019-06-19,2019,6,19,25.5,11.1,NA
13033,DANVILLE,5345,QC,45.82,-71.98,2019-06-20,2019,6,20,19,14.5,NA
13034,DANVILLE,5345,QC,45.82,-71.98,2019-06-21,2019,6,21,22.5,14,NA
13035,DANVILLE,5345,QC,45.82,-71.98,2019-06-22,2019,6,22,24.5,11.5,NA
13036,DANVILLE,5345,QC,45.82,-71.98,2019-06-23,2019,6,23,26,12,NA
13037,DANVILLE,5345,QC,45.82,-71.98,2019-06-24,2019,6,24,24,7.5,NA
13038,DANVILLE,5345,QC,45.82,-71.98,2019-06-25,2019,6,25,22.1,12,NA
13039,DANVILLE,5345,QC,45.82,-71.98,2019-06-26,2019,6,26,28,15,NA
13040,DANVILLE,5345,QC,45.82,-71.98,2019-06-27,2019,6,27,28.2,17.5,NA
13041,DANVILLE,5345,QC,45.82,-71.98,2019-06-28,2019,6,28,28,15,NA
13042,DANVILLE,5345,QC,45.82,-71.98,2019-06-29,2019,6,29,26,17,NA
13043,DANVILLE,5345,QC,45.82,-71.98,2019-06-30,2019,6,30,23.5,16,NA
13044,DANVILLE,5345,QC,45.82,-71.98,2019-07-01,2019,7,1,27,12.5,NA
13045,DANVILLE,5345,QC,45.82,-71.98,2019-07-02,2019,7,2,27.5,18,NA
13046,DANVILLE,5345,QC,45.82,-71.98,2019-07-03,2019,7,3,29.5,13.6,NA
13047,DANVILLE,5345,QC,45.82,-71.98,2019-07-04,2019,7,4,31.5,16,NA
13048,DANVILLE,5345,QC,45.82,-71.98,2019-07-05,2019,7,5,30,17.5,NA
13049,DANVILLE,5345,QC,45.82,-71.98,2019-07-06,2019,7,6,26.7,20.9,NA
13050,DANVILLE,5345,QC,45.82,-71.98,2019-07-07,2019,7,7,23,10,NA
13051,DANVILLE,5345,QC,45.82,-71.98,2019-07-08,2019,7,8,25.5,10,NA
13052,DANVILLE,5345,QC,45.82,-71.98,2019-07-09,2019,7,9,27.3,13.5,NA
13053,DANVILLE,5345,QC,45.82,-71.98,2019-07-10,2019,7,10,28.5,15,NA
13054,DANVILLE,5345,QC,45.82,-71.98,2019-07-11,2019,7,11,25.5,17.5,NA
13055,DANVILLE,5345,QC,45.82,-71.98,2019-07-12,2019,7,12,26.3,17.7,NA
13056,DANVILLE,5345,QC,45.82,-71.98,2019-07-13,2019,7,13,27.7,17.9,NA
13057,DANVILLE,5345,QC,45.82,-71.98,2019-07-14,2019,7,14,23.5,14,NA
13058,DANVILLE,5345,QC,45.82,-71.98,2019-07-15,2019,7,15,25.9,14.5,NA
13059,DANVILLE,5345,QC,45.82,-71.98,2019-07-16,2019,7,16,26.4,14.3,NA
13060,DANVILLE,5345,QC,45.82,-71.98,2019-07-17,2019,7,17,28,20.7,NA
13061,DANVILLE,5345,QC,45.82,-71.98,2019-07-18,2019,7,18,27.5,11.5,NA
13062,DANVILLE,5345,QC,45.82,-71.98,2019-07-19,2019,7,19,30,17.5,NA
13063,DANVILLE,5345,QC,45.82,-71.98,2019-07-20,2019,7,20,32,23,NA
13064,DANVILLE,5345,QC,45.82,-71.98,2019-07-21,2019,7,21,28,22,NA
13065,DANVILLE,5345,QC,45.82,-71.98,2019-07-22,2019,7,22,22.5,12,NA
13066,DANVILLE,5345,QC,45.82,-71.98,2019-07-23,2019,7,23,25.5,13.5,NA
13067,DANVILLE,5345,QC,45.82,-71.98,2019-07-24,2019,7,24,21,11,NA
13068,DANVILLE,5345,QC,45.82,-71.98,2019-07-25,2019,7,25,26,10,NA
13069,DANVILLE,5345,QC,45.82,-71.98,2019-07-26,2019,7,26,29,16.5,NA
13070,DANVILLE,5345,QC,45.82,-71.98,2019-07-27,2019,7,27,30.5,16,NA
13071,DANVILLE,5345,QC,45.82,-71.98,2019-07-28,2019,7,28,29,20,NA
13072,DANVILLE,5345,QC,45.82,-71.98,2019-07-29,2019,7,29,30,20,NA
13073,DANVILLE,5345,QC,45.82,-71.98,2019-07-30,2019,7,30,31.5,21.5,NA
13074,DANVILLE,5345,QC,45.82,-71.98,2019-07-31,2019,7,31,28.5,20,NA
13075,DANVILLE,5345,QC,45.82,-71.98,2019-08-01,2019,8,1,25.5,13,NA
13076,DANVILLE,5345,QC,45.82,-71.98,2019-08-02,2019,8,2,27.3,12.6,NA
13077,DANVILLE,5345,QC,45.82,-71.98,2019-08-03,2019,8,3,27.4,13.2,NA
13078,DANVILLE,5345,QC,45.82,-71.98,2019-08-04,2019,8,4,21,9.5,NA
13079,DANVILLE,5345,QC,45.82,-71.98,2019-08-05,2019,8,5,25,6.5,NA
13080,DANVILLE,5345,QC,45.82,-71.98,2019-08-06,2019,8,6,30,13,NA
13081,DANVILLE,5345,QC,45.82,-71.98,2019-08-07,2019,8,7,25,18,NA
13082,DANVILLE,5345,QC,45.82,-71.98,2019-08-08,2019,8,8,25.5,19.5,NA
13083,DANVILLE,5345,QC,45.82,-71.98,2019-08-09,2019,8,9,24,15.5,NA
13084,DANVILLE,5345,QC,45.82,-71.98,2019-08-10,2019,8,10,18.6,11.5,NA
13085,DANVILLE,5345,QC,45.82,-71.98,2019-08-11,2019,8,11,24,12.5,NA
13086,DANVILLE,5345,QC,45.82,-71.98,2019-08-12,2019,8,12,25,17.5,NA
13087,DANVILLE,5345,QC,45.82,-71.98,2019-08-13,2019,8,13,24,16,NA
13088,DANVILLE,5345,QC,45.82,-71.98,2019-08-14,2019,8,14,23,8.6,NA
13089,DANVILLE,5345,QC,45.82,-71.98,2019-08-15,2019,8,15,23.5,6.5,NA
13090,DANVILLE,5345,QC,45.82,-71.98,2019-08-16,2019,8,16,24.5,12,NA
13091,DANVILLE,5345,QC,45.82,-71.98,2019-08-17,2019,8,17,25,18,NA
13092,DANVILLE,5345,QC,45.82,-71.98,2019-08-18,2019,8,18,26.5,17,NA
13093,DANVILLE,5345,QC,45.82,-71.98,2019-08-19,2019,8,19,26.7,19,NA
13094,DANVILLE,5345,QC,45.82,-71.98,2019-08-20,2019,8,20,27,11,NA
13095,DANVILLE,5345,QC,45.82,-71.98,2019-08-21,2019,8,21,23,14,NA
13096,DANVILLE,5345,QC,45.82,-71.98,2019-08-22,2019,8,22,25,19,NA
13097,DANVILLE,5345,QC,45.82,-71.98,2019-08-23,2019,8,23,21,12,NA
13098,DANVILLE,5345,QC,45.82,-71.98,2019-08-24,2019,8,24,22,11,NA
13099,DANVILLE,5345,QC,45.82,-71.98,2019-08-25,2019,8,25,25,9.8,NA
13100,DANVILLE,5345,QC,45.82,-71.98,2019-08-26,2019,8,26,25,10.5,NA
13101,DANVILLE,5345,QC,45.82,-71.98,2019-08-27,2019,8,27,26.5,10.5,NA
13102,DANVILLE,5345,QC,45.82,-71.98,2019-08-28,2019,8,28,26,14,NA
13103,DANVILLE,5345,QC,45.82,-71.98,2019-08-29,2019,8,29,24.5,15.5,NA
13104,DANVILLE,5345,QC,45.82,-71.98,2019-08-30,2019,8,30,24,14,NA
13105,DANVILLE,5345,QC,45.82,-71.98,2019-08-31,2019,8,31,20,13,NA
13106,DANVILLE,5345,QC,45.82,-71.98,2019-09-01,2019,9,1,23,5.5,NA
13107,DANVILLE,5345,QC,45.82,-71.98,2019-09-02,2019,9,2,18,12.5,NA
13108,DANVILLE,5345,QC,45.82,-71.98,2019-09-03,2019,9,3,18,10.6,NA
13109,DANVILLE,5345,QC,45.82,-71.98,2019-09-04,2019,9,4,22.9,12.2,NA
13110,DANVILLE,5345,QC,45.82,-71.98,2019-09-05,2019,9,5,19.5,7.5,NA
13111,DANVILLE,5345,QC,45.82,-71.98,2019-09-06,2019,9,6,22.2,6.8,NA
13112,DANVILLE,5345,QC,45.82,-71.98,2019-09-07,2019,9,7,19.5,11.8,NA
13113,DANVILLE,5345,QC,45.82,-71.98,2019-09-08,2019,9,8,16.5,10,NA
13114,DANVILLE,5345,QC,45.82,-71.98,2019-09-09,2019,9,9,17,9,NA
13115,DANVILLE,5345,QC,45.82,-71.98,2019-09-10,2019,9,10,19.5,5,NA
13116,DANVILLE,5345,QC,45.82,-71.98,2019-09-11,2019,9,11,24.2,13.8,NA
13117,DANVILLE,5345,QC,45.82,-71.98,2019-09-12,2019,9,12,18,9,NA
13118,DANVILLE,5345,QC,45.82,-71.98,2019-09-13,2019,9,13,20,1,NA
13119,DANVILLE,5345,QC,45.82,-71.98,2019-09-14,2019,9,14,19.5,10.5,NA
13120,DANVILLE,5345,QC,45.82,-71.98,2019-09-15,2019,9,15,16,12,NA
13121,DANVILLE,5345,QC,45.82,-71.98,2019-09-16,2019,9,16,18,9.5,NA
13122,DANVILLE,5345,QC,45.82,-71.98,2019-09-17,2019,9,17,16.6,6,NA
13123,DANVILLE,5345,QC,45.82,-71.98,2019-09-18,2019,9,18,18.5,2,NA
13124,DANVILLE,5345,QC,45.82,-71.98,2019-09-19,2019,9,19,21,1.7,NA
13125,DANVILLE,5345,QC,45.82,-71.98,2019-09-20,2019,9,20,24,7,NA
13126,DANVILLE,5345,QC,45.82,-71.98,2019-09-21,2019,9,21,25,11,NA
13127,DANVILLE,5345,QC,45.82,-71.98,2019-09-22,2019,9,22,26.3,13.4,NA
13128,DANVILLE,5345,QC,45.82,-71.98,2019-09-23,2019,9,23,20.2,18.9,NA
13129,DANVILLE,5345,QC,45.82,-71.98,2019-09-24,2019,9,24,15,12,NA
13130,DANVILLE,5345,QC,45.82,-71.98,2019-09-25,2019,9,25,16.3,8,NA
13131,DANVILLE,5345,QC,45.82,-71.98,2019-09-26,2019,9,26,17.5,11.5,NA
13132,DANVILLE,5345,QC,45.82,-71.98,2019-09-27,2019,9,27,18.5,9,NA
13133,DANVILLE,5345,QC,45.82,-71.98,2019-09-28,2019,9,28,17.5,10.5,NA
13134,DANVILLE,5345,QC,45.82,-71.98,2019-09-29,2019,9,29,13.5,4,NA
13135,DANVILLE,5345,QC,45.82,-71.98,2019-09-30,2019,9,30,15,-0.5,NA
13136,DANVILLE,5345,QC,45.82,-71.98,2019-10-01,2019,10,1,17,9,NA
13137,DANVILLE,5345,QC,45.82,-71.98,2019-10-02,2019,10,2,10,6.7,NA
13138,DANVILLE,5345,QC,45.82,-71.98,2019-10-03,2019,10,3,9.5,-1.5,NA
13139,DANVILLE,5345,QC,45.82,-71.98,2019-10-04,2019,10,4,7.5,2.5,NA
13140,DANVILLE,5345,QC,45.82,-71.98,2019-10-05,2019,10,5,12.5,-3,NA
13141,DANVILLE,5345,QC,45.82,-71.98,2019-10-06,2019,10,6,15.3,1,NA
13142,DANVILLE,5345,QC,45.82,-71.98,2019-10-07,2019,10,7,14,10,NA
13143,DANVILLE,5345,QC,45.82,-71.98,2019-10-08,2019,10,8,16,6.9,NA
13144,DANVILLE,5345,QC,45.82,-71.98,2019-10-09,2019,10,9,16.3,2.5,NA
13145,DANVILLE,5345,QC,45.82,-71.98,2019-10-10,2019,10,10,19,2.5,NA
13146,DANVILLE,5345,QC,45.82,-71.98,2019-10-11,2019,10,11,20,2,NA
13147,DANVILLE,5345,QC,45.82,-71.98,2019-10-12,2019,10,12,17.3,8.4,NA
13148,DANVILLE,5345,QC,45.82,-71.98,2019-10-13,2019,10,13,15.5,7,NA
13149,DANVILLE,5345,QC,45.82,-71.98,2019-10-14,2019,10,14,19,4.5,NA
13150,DANVILLE,5345,QC,45.82,-71.98,2019-10-15,2019,10,15,13,3,NA
13151,DANVILLE,5345,QC,45.82,-71.98,2019-10-16,2019,10,16,17,2.3,NA
13152,DANVILLE,5345,QC,45.82,-71.98,2019-10-17,2019,10,17,8.5,5.5,NA
13153,DANVILLE,5345,QC,45.82,-71.98,2019-10-18,2019,10,18,8.5,4.5,NA
13154,DANVILLE,5345,QC,45.82,-71.98,2019-10-19,2019,10,19,11,1.5,NA
13155,DANVILLE,5345,QC,45.82,-71.98,2019-10-20,2019,10,20,12,-1,NA
13156,DANVILLE,5345,QC,45.82,-71.98,2019-10-21,2019,10,21,15,2.5,NA
13157,DANVILLE,5345,QC,45.82,-71.98,2019-10-22,2019,10,22,16.5,4,NA
13158,DANVILLE,5345,QC,45.82,-71.98,2019-10-23,2019,10,23,16,8.5,NA
13159,DANVILLE,5345,QC,45.82,-71.98,2019-10-24,2019,10,24,13.9,6.5,NA
13160,DANVILLE,5345,QC,45.82,-71.98,2019-10-25,2019,10,25,10.2,3.4,NA
13161,DANVILLE,5345,QC,45.82,-71.98,2019-10-26,2019,10,26,10.3,0.5,NA
13162,DANVILLE,5345,QC,45.82,-71.98,2019-10-27,2019,10,27,8.5,-1,NA
13163,DANVILLE,5345,QC,45.82,-71.98,2019-10-28,2019,10,28,12.5,6.1,NA
13164,DANVILLE,5345,QC,45.82,-71.98,2019-10-29,2019,10,29,15,6.7,NA
13165,DANVILLE,5345,QC,45.82,-71.98,2019-10-30,2019,10,30,15.5,10,NA
13166,DANVILLE,5345,QC,45.82,-71.98,2019-10-31,2019,10,31,17.5,9,NA
13167,DANVILLE,5345,QC,45.82,-71.98,2019-11-01,2019,11,1,5.5,3,NA
13168,DANVILLE,5345,QC,45.82,-71.98,2019-11-02,2019,11,2,6.5,0,NA
13169,DANVILLE,5345,QC,45.82,-71.98,2019-11-03,2019,11,3,7,-1,NA
13170,DANVILLE,5345,QC,45.82,-71.98,2019-11-04,2019,11,4,7.5,0,NA
13171,DANVILLE,5345,QC,45.82,-71.98,2019-11-05,2019,11,5,10,5.5,NA
13172,DANVILLE,5345,QC,45.82,-71.98,2019-11-06,2019,11,6,4,0,NA
13173,DANVILLE,5345,QC,45.82,-71.98,2019-11-07,2019,11,7,0.5,-2.5,NA
13174,DANVILLE,5345,QC,45.82,-71.98,2019-11-08,2019,11,8,-2.4,-10,NA
13175,DANVILLE,5345,QC,45.82,-71.98,2019-11-09,2019,11,9,0.5,-12,NA
13176,DANVILLE,5345,QC,45.82,-71.98,2019-11-10,2019,11,10,4,-1,NA
13177,DANVILLE,5345,QC,45.82,-71.98,2019-11-11,2019,11,11,-4,-7.4,NA
13178,DANVILLE,5345,QC,45.82,-71.98,2019-11-12,2019,11,12,-5.5,-8,NA
13179,DANVILLE,5345,QC,45.82,-71.98,2019-11-13,2019,11,13,-8,-13.5,NA
13180,DANVILLE,5345,QC,45.82,-71.98,2019-11-14,2019,11,14,0,-17,NA
13181,DANVILLE,5345,QC,45.82,-71.98,2019-11-15,2019,11,15,2,-5,NA
13182,DANVILLE,5345,QC,45.82,-71.98,2019-11-16,2019,11,16,-6.5,-17.5,NA
13183,DANVILLE,5345,QC,45.82,-71.98,2019-11-17,2019,11,17,-2.5,-18.4,NA
13184,DANVILLE,5345,QC,45.82,-71.98,2019-11-18,2019,11,18,1,-12,NA
13185,DANVILLE,5345,QC,45.82,-71.98,2019-11-19,2019,11,19,0,-2,NA
13186,DANVILLE,5345,QC,45.82,-71.98,2019-11-20,2019,11,20,0.5,-1,NA
13187,DANVILLE,5345,QC,45.82,-71.98,2019-11-21,2019,11,21,4,-1.5,NA
13188,DANVILLE,5345,QC,45.82,-71.98,2019-11-22,2019,11,22,5.5,-1,NA
13189,DANVILLE,5345,QC,45.82,-71.98,2019-11-23,2019,11,23,0,-9.5,NA
13190,DANVILLE,5345,QC,45.82,-71.98,2019-11-24,2019,11,24,2.5,-5.5,NA
13191,DANVILLE,5345,QC,45.82,-71.98,2019-11-25,2019,11,25,5,-1.5,NA
13192,DANVILLE,5345,QC,45.82,-71.98,2019-11-26,2019,11,26,7.5,0.5,NA
13193,DANVILLE,5345,QC,45.82,-71.98,2019-11-27,2019,11,27,4.5,-4.4,NA
13194,DANVILLE,5345,QC,45.82,-71.98,2019-11-28,2019,11,28,-2,-2.5,NA
13195,DANVILLE,5345,QC,45.82,-71.98,2019-11-29,2019,11,29,-4.5,-8.1,NA
13196,DANVILLE,5345,QC,45.82,-71.98,2019-11-30,2019,11,30,-8,-10,NA
13197,DANVILLE,5345,QC,45.82,-71.98,2019-12-01,2019,12,1,-6.5,-16,NA
13198,DANVILLE,5345,QC,45.82,-71.98,2019-12-02,2019,12,2,-2,-11,NA
13199,DANVILLE,5345,QC,45.82,-71.98,2019-12-03,2019,12,3,-3,-9,NA
13200,DANVILLE,5345,QC,45.82,-71.98,2019-12-04,2019,12,4,0,-9,NA
13201,DANVILLE,5345,QC,45.82,-71.98,2019-12-05,2019,12,5,-1,-3.5,NA
13202,DANVILLE,5345,QC,45.82,-71.98,2019-12-06,2019,12,6,-3.5,-8.5,NA
13203,DANVILLE,5345,QC,45.82,-71.98,2019-12-07,2019,12,7,-6,-17.8,NA
13204,DANVILLE,5345,QC,45.82,-71.98,2019-12-08,2019,12,8,1.5,-14.5,NA
13205,DANVILLE,5345,QC,45.82,-71.98,2019-12-09,2019,12,9,10.5,-1.9,NA
13206,DANVILLE,5345,QC,45.82,-71.98,2019-12-10,2019,12,10,10.5,0,NA
13207,DANVILLE,5345,QC,45.82,-71.98,2019-12-11,2019,12,11,-3.5,-12,NA
13208,DANVILLE,5345,QC,45.82,-71.98,2019-12-12,2019,12,12,-2,-12,NA
13209,DANVILLE,5345,QC,45.82,-71.98,2019-12-13,2019,12,13,5.5,-10,NA
13210,DANVILLE,5345,QC,45.82,-71.98,2019-12-14,2019,12,14,8.5,0,NA
13211,DANVILLE,5345,QC,45.82,-71.98,2019-12-15,2019,12,15,0,-6.5,NA
13212,DANVILLE,5345,QC,45.82,-71.98,2019-12-16,2019,12,16,-4.5,-13,NA
13213,DANVILLE,5345,QC,45.82,-71.98,2019-12-17,2019,12,17,-2,-7,NA
13214,DANVILLE,5345,QC,45.82,-71.98,2019-12-18,2019,12,18,-2.5,-6.5,NA
13215,DANVILLE,5345,QC,45.82,-71.98,2019-12-19,2019,12,19,-15.5,-20,NA
13216,DANVILLE,5345,QC,45.82,-71.98,2019-12-20,2019,12,20,-12,-17,NA
13217,DANVILLE,5345,QC,45.82,-71.98,2019-12-21,2019,12,21,-4,-22,NA
13218,DANVILLE,5345,QC,45.82,-71.98,2019-12-22,2019,12,22,1.8,-16,NA
13219,DANVILLE,5345,QC,45.82,-71.98,2019-12-23,2019,12,23,7.4,-0.2,NA
13220,DANVILLE,5345,QC,45.82,-71.98,2019-12-24,2019,12,24,-4.3,-7,NA
13221,DANVILLE,5345,QC,45.82,-71.98,2019-12-25,2019,12,25,-4,-10.4,NA
13222,DANVILLE,5345,QC,45.82,-71.98,2019-12-26,2019,12,26,1.5,-14.5,NA
13223,DANVILLE,5345,QC,45.82,-71.98,2019-12-27,2019,12,27,5,-5,NA
13224,DANVILLE,5345,QC,45.82,-71.98,2019-12-28,2019,12,28,4,0,NA
13225,DANVILLE,5345,QC,45.82,-71.98,2019-12-29,2019,12,29,-2,-3.5,NA
13226,DANVILLE,5345,QC,45.82,-71.98,2019-12-30,2019,12,30,-2,-5.5,NA
13227,DANVILLE,5345,QC,45.82,-71.98,2019-12-31,2019,12,31,0.2,-4.9,NA
13228,DANVILLE,5345,QC,45.82,-71.98,2020-01-01,2020,1,1,0,-2,NA
13229,DANVILLE,5345,QC,45.82,-71.98,2020-01-02,2020,1,2,3,-2,NA
13230,DANVILLE,5345,QC,45.82,-71.98,2020-01-03,2020,1,3,5,-0.2,NA
13231,DANVILLE,5345,QC,45.82,-71.98,2020-01-04,2020,1,4,0.5,-2.5,NA
13232,DANVILLE,5345,QC,45.82,-71.98,2020-01-05,2020,1,5,-6.5,-10,NA
13233,DANVILLE,5345,QC,45.82,-71.98,2020-01-06,2020,1,6,-4,-18,NA
13234,DANVILLE,5345,QC,45.82,-71.98,2020-01-07,2020,1,7,-3.5,-13,NA
13235,DANVILLE,5345,QC,45.82,-71.98,2020-01-08,2020,1,8,-1,-9.9,NA
13236,DANVILLE,5345,QC,45.82,-71.98,2020-01-09,2020,1,9,-3,-18,NA
13237,DANVILLE,5345,QC,45.82,-71.98,2020-01-10,2020,1,10,4.5,-16,NA
13238,DANVILLE,5345,QC,45.82,-71.98,2020-01-11,2020,1,11,10,1.5,NA
13239,DANVILLE,5345,QC,45.82,-71.98,2020-01-12,2020,1,12,-2.5,-10.5,NA
13240,DANVILLE,5345,QC,45.82,-71.98,2020-01-13,2020,1,13,-6,-15,NA
13241,DANVILLE,5345,QC,45.82,-71.98,2020-01-14,2020,1,14,-1.4,-9.5,NA
13242,DANVILLE,5345,QC,45.82,-71.98,2020-01-15,2020,1,15,-1,-6,NA
13243,DANVILLE,5345,QC,45.82,-71.98,2020-01-16,2020,1,16,-3,-7,NA
13244,DANVILLE,5345,QC,45.82,-71.98,2020-01-17,2020,1,17,-15.6,-22.9,NA
13245,DANVILLE,5345,QC,45.82,-71.98,2020-01-18,2020,1,18,-9,-25,NA
13246,DANVILLE,5345,QC,45.82,-71.98,2020-01-19,2020,1,19,-9,-14.5,NA
13247,DANVILLE,5345,QC,45.82,-71.98,2020-01-20,2020,1,20,-12,-20.1,NA
13248,DANVILLE,5345,QC,45.82,-71.98,2020-01-21,2020,1,21,-4,-25.5,NA
13249,DANVILLE,5345,QC,45.82,-71.98,2020-01-22,2020,1,22,0,-12,NA
13250,DANVILLE,5345,QC,45.82,-71.98,2020-01-23,2020,1,23,2.5,-6,NA
13251,DANVILLE,5345,QC,45.82,-71.98,2020-01-24,2020,1,24,3.9,-6.5,NA
13252,DANVILLE,5345,QC,45.82,-71.98,2020-01-25,2020,1,25,4,-6,NA
13253,DANVILLE,5345,QC,45.82,-71.98,2020-01-26,2020,1,26,2.5,0.5,NA
13254,DANVILLE,5345,QC,45.82,-71.98,2020-01-27,2020,1,27,1.5,-0.5,NA
13255,DANVILLE,5345,QC,45.82,-71.98,2020-01-28,2020,1,28,-3,-8.5,NA
13256,DANVILLE,5345,QC,45.82,-71.98,2020-01-29,2020,1,29,-9,-14.5,NA
13257,DANVILLE,5345,QC,45.82,-71.98,2020-01-30,2020,1,30,-6,-22,NA
13258,DANVILLE,5345,QC,45.82,-71.98,2020-01-31,2020,1,31,0,-18,NA
13259,DANVILLE,5345,QC,45.82,-71.98,2020-02-01,2020,2,1,-1.5,-9.6,NA
13260,DANVILLE,5345,QC,45.82,-71.98,2020-02-02,2020,2,2,-1.5,-10,NA
13261,DANVILLE,5345,QC,45.82,-71.98,2020-02-03,2020,2,3,2,-9,NA
13262,DANVILLE,5345,QC,45.82,-71.98,2020-02-04,2020,2,4,1.5,-5,NA
13263,DANVILLE,5345,QC,45.82,-71.98,2020-02-05,2020,2,5,-7,-13,NA
13264,DANVILLE,5345,QC,45.82,-71.98,2020-02-06,2020,2,6,-4.5,-16,NA
13265,DANVILLE,5345,QC,45.82,-71.98,2020-02-07,2020,2,7,-5,-8.5,NA
13266,DANVILLE,5345,QC,45.82,-71.98,2020-02-08,2020,2,8,-15,-18,NA
13267,DANVILLE,5345,QC,45.82,-71.98,2020-02-09,2020,2,9,-2,-29,NA
13268,DANVILLE,5345,QC,45.82,-71.98,2020-02-10,2020,2,10,1.5,-12.4,NA
13269,DANVILLE,5345,QC,45.82,-71.98,2020-02-11,2020,2,11,-0.5,-8.5,NA
13270,DANVILLE,5345,QC,45.82,-71.98,2020-02-12,2020,2,12,1,-5.5,NA
13271,DANVILLE,5345,QC,45.82,-71.98,2020-02-13,2020,2,13,-0.5,-13.5,NA
13272,DANVILLE,5345,QC,45.82,-71.98,2020-02-14,2020,2,14,-17.7,-26,NA
13273,DANVILLE,5345,QC,45.82,-71.98,2020-02-15,2020,2,15,-3.9,-29.5,NA
13274,DANVILLE,5345,QC,45.82,-71.98,2020-02-16,2020,2,16,1.5,-9.5,NA
13275,DANVILLE,5345,QC,45.82,-71.98,2020-02-17,2020,2,17,-8,-16.3,NA
13276,DANVILLE,5345,QC,45.82,-71.98,2020-02-18,2020,2,18,1.3,-21,NA
13277,DANVILLE,5345,QC,45.82,-71.98,2020-02-19,2020,2,19,-3.7,-10,NA
13278,DANVILLE,5345,QC,45.82,-71.98,2020-02-20,2020,2,20,-13,-24,NA
13279,DANVILLE,5345,QC,45.82,-71.98,2020-02-21,2020,2,21,-3,-26,NA
13280,DANVILLE,5345,QC,45.82,-71.98,2020-02-22,2020,2,22,1.4,-7.3,NA
13281,DANVILLE,5345,QC,45.82,-71.98,2020-02-23,2020,2,23,7,-7,NA
13282,DANVILLE,5345,QC,45.82,-71.98,2020-02-24,2020,2,24,10,-1,NA
13283,DANVILLE,5345,QC,45.82,-71.98,2020-02-25,2020,2,25,5.5,-5,NA
13284,DANVILLE,5345,QC,45.82,-71.98,2020-02-26,2020,2,26,5,-5.5,NA
13285,DANVILLE,5345,QC,45.82,-71.98,2020-02-27,2020,2,27,2.5,-5,NA
13286,DANVILLE,5345,QC,45.82,-71.98,2020-02-28,2020,2,28,-8,-10.5,NA
13287,DANVILLE,5345,QC,45.82,-71.98,2020-02-29,2020,2,29,-9,-14.5,NA
